,Seed,Technique,Feature,Percentage,R2,RMSE
331,10,Average3v,Temp,25,-0.00898583732794278,0.878858575816635
332,10,Average3v,UR,25,0.002417096233345406,0.9542322264865518
333,11,Average3v,Pres,25,-0.0016626991432657778,0.9670836965666956
334,11,Average3v,Temp,25,-5.523874053636746e-05,0.8752177449170909
335,11,Average3v,UR,25,-0.004828989853440602,0.950992949591959
336,12,Average3v,Pres,25,-0.009731978928597451,0.9746969609226679
337,12,Average3v,Temp,25,-0.009427983862447142,0.8760454535276677
338,12,Average3v,UR,25,-0.0045300110307666674,0.9653627541494226
339,13,Average3v,Pres,25,-0.00206359917482124,0.9695156714630525
340,13,Average3v,Temp,25,0.0017662355057525003,0.8848833705608378
341,13,Average3v,UR,25,-0.0025227877069975424,0.9405684429586942
342,14,Average3v,Pres,25,0.0029174686476685086,0.9774795250059308
343,14,Average3v,Temp,25,-0.017514906712733147,0.8955929281159349
344,14,Average3v,UR,25,-0.006647191235865435,0.9515557529899473
345,15,Average3v,Pres,25,-0.00647811898791506,0.9619903390806359
346,15,Average3v,Temp,25,-0.017514906712733147,0.8955929281159349
347,15,Average3v,UR,25,-0.0019466170204778255,0.9388304888343119
348,16,Average3v,Pres,25,-0.0005757165847837253,0.9862613188784668
349,16,Average3v,Temp,25,-0.015275772363796403,0.8891865502135776
350,16,Average3v,UR,25,-0.00673247697390833,0.9463138894581402
351,17,Average3v,Pres,25,-0.0014772564701528434,0.9998086029886185
352,17,Average3v,Temp,25,-0.0055821787080097,0.8760573655279399
353,17,Average3v,UR,25,-0.006647191235865435,0.9515557529899473
354,18,Average3v,Pres,25,0.0027487176042272354,0.9885680469102515
355,18,Average3v,Temp,25,-0.003953006660784242,0.8773529211035438
356,18,Average3v,UR,25,-0.004629167717255855,0.9365988883869618
357,19,Average3v,Pres,25,-0.013831497687375682,0.971298570323448
358,19,Average3v,Temp,25,0.006798954475518149,0.8790256823781106
359,19,Average3v,UR,25,-0.0028099848936855576,0.9170154625568099
360,20,Average3v,Pres,25,-0.0026540450121099735,0.9731035711784157
361,20,Average3v,Temp,25,-0.00898583732794278,0.878858575816635
362,20,Average3v,UR,25,-0.011603276149012576,0.9414974627541215
363,21,Average3v,Pres,25,0.004050399886228684,0.9773408768118917
364,21,Average3v,Temp,25,0.002352339962770511,0.8820187535020192
365,21,Average3v,UR,25,-0.010745082687457108,0.94286328403131
366,22,Average3v,Pres,25,-0.0016467824746493331,0.9599364608800617
367,22,Average3v,Temp,25,-0.008297367964225755,0.8894290014943219
368,22,Average3v,UR,25,0.002417096233345406,0.9542322264865518
369,23,Average3v,Pres,25,-0.003179242220890943,0.971529782845983
370,23,Average3v,Temp,25,-0.01784232394740415,0.8750394831528423
371,23,Average3v,UR,25,-0.0017412154590199513,0.9416772820517108
372,24,Average3v,Pres,25,0.001581621879618078,0.986475119704778
373,24,Average3v,Temp,25,0.017466047492160408,0.8889683635695802
374,24,Average3v,UR,25,0.002417096233345406,0.9542322264865518
375,25,Average3v,Pres,25,-0.0016467824746493331,0.9599364608800617
376,25,Average3v,Temp,25,-0.0023951407912246037,0.8754668703230624
377,25,Average3v,UR,25,-0.003711263780435292,0.9535855769028534
378,26,Average3v,Pres,25,-0.01736463840781166,0.9937047607582278
379,26,Average3v,Temp,25,-0.0023951407912246037,0.8754668703230624
380,26,Average3v,UR,25,-0.0045300110307666674,0.9653627541494226
381,27,Average3v,Pres,25,-0.012314788589032455,0.9893131700448576
382,27,Average3v,Temp,25,-0.016432336538177106,0.8975427937657924
383,27,Average3v,UR,25,-0.0034369437243857437,0.9363428936811052
384,28,Average3v,Pres,25,-0.008640730155255127,0.976865410661834
385,28,Average3v,Temp,25,0.0019212739637174403,0.8691540880550138
386,28,Average3v,UR,25,-0.006647191235865435,0.9515557529899473
387,29,Average3v,Pres,25,-0.009178675052400331,0.9841601997972562
388,29,Average3v,Temp,25,-0.0006297787003959332,0.8763280751483615
389,29,Average3v,UR,25,-0.0028099848936855576,0.9170154625568099
